"id","lat","lon","radius","name_overpass","address_overpass","access","source","operation_hours","operation_hours_json","amenity","amenity_category"
40753,33.3050366,-111.6752264,50,"Lot 46, Arizona State University Polytechnic Campus","East Williams Field Road Mesa AZ 85212","nan","OVERPASS","nan","nan","parking, university","education"
40754,36.0645036,-79.8105766,50,"Oakland Avenue Parking Deck","nan","permit","OVERPASS","nan","nan","parking, parking_entrance, vending_machine","parking"
40755,42.5869855,-72.6262377,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40756,29.9006692,-98.2339707,50,"Baja BBQ Shack","nan","nan","OVERPASS","nan","nan","parking, restaurant","food_and_drink"
40757,38.2811723,-122.3012645,50,"Imola Park And Ride","Sw Of Sr 29 / Imola Ave Ic Napa 94559","fee","OVERPASS","nan","nan","parking","parking"
40758,45.1009787,-95.0420617,50,"Tesla Supercharger, Grizzly's Grill N' Saloon","1st Street South Willmar MN 56201","yes","OVERPASS","nan","nan","charging_station, parking, restaurant","food_and_drink"
40759,33.8834984,-118.1317707,200,"Ramona Elementary School","Laurel Street Bellflower CA 90706","nan","OVERPASS","nan","nan","school, toilets","education"
40760,38.9267019,-77.2118262,100,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40761,40.4425142,-79.9626908,50,"Pitt School of Dental Medicine, UPMC Oakland, University of Pittsburgh","Fifth Avenue Pittsburgh PA 15260","nan","OVERPASS","['24/7']","nan","bicycle_parking, hospital, school, university","healthcare"
40762,42.116827,-79.2552257,200,"Arby's","nan","nan","OVERPASS","nan","nan","fast_food, parking","food_and_drink"
40763,32.9499271,-112.705409,100,"Shell, Carioca","East Pima Street Gila Bend AZ 85337","nan","OVERPASS","nan","nan","fuel","transport"
40764,34.0457339,-117.841027,50,"ChargePoint, ChargePoint, ChargePoint, Gateway Parking Structure, Mount San Antonio College","North Grand Avenue Walnut CA 91789-1399","private, permit, permit, permit","OVERPASS","['05:00-23:00, 05:00-23:00, 05:00-23:00']","nan","charging_station, college, parking, parking_entrance","education"
40765,34.2361378,-77.8278824,100,"Tama Tea, On The Border, Chopt, Boombalatti's Homemade Ice Cream","Military Cutoff Road Wilmington NC 28405","nan","OVERPASS","['Mo-Sa 07:00-21:00', 'Su 09:00-21:00, Mo-Su 12:00-22:00']","nan","cafe, fast_food, ice_cream, restaurant","food_and_drink"
40766,38.9926221,-77.0969164,50,"The Shop Salon, USPS Maildrop, Wells Fargo","nan","nan","OVERPASS","nan","nan","bank, post_box, salon","financial"
40767,40.859296,-84.5931408,200,"CVS Pharmacy","nan","nan","OVERPASS","nan","nan","pharmacy","healthcare"
40768,40.8949907,-74.0388861,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40769,42.138096,-70.8414287,200,"Five Guys","Washington Street Hanover MA 02339","destination","OVERPASS","['11:00-21:30']","nan","fast_food, parking","food_and_drink"
40770,39.7843144,-75.0396661,50,"Papiano Gymnasium, Washington Hall","nan","nan","OVERPASS","nan","nan","college, parking","education"
40771,42.3185613,-122.8255669,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40772,47.6254338,-117.5366325,100,"Tap and Pour, Hourly Parking, Garage Parking","nan","yes, yes","OVERPASS","nan","nan","drinking_water, nursing_room, parking, pub, recycling, telephone, toilets, vending_machine, waste_basket","food_and_drink"
40773,47.6658314,-122.3506448,50,"ChargePoint, Hippo Lot","nan","yes","OVERPASS","nan","nan","charging_station, parking, vending_machine","parking"
40774,28.6389329,-81.4104832,50,"nan","nan","nan","OVERPASS","nan","nan","parking_space","parking"
40775,33.8151316,-117.9271069,50,"Mickey and Friends Parking Structure","Disneyland Drive","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
40776,37.650216,-122.4537829,200,"Chibog, Kamameshi","nan","nan","OVERPASS","nan","nan","parking, restaurant","food_and_drink"
40777,38.69649,-119.5481602,50,"Chevron, Tesla Supercharger","nan","nan","OVERPASS","nan","nan","charging_station, fuel, parking","parking"
40778,39.0973943,-94.5842524,50,"Providence","nan","yes, private, yes, yes, private","OVERPASS","nan","nan","bicycle_parking, parking, parking_entrance, restaurant","food_and_drink"
40779,39.2917176,-76.6084861,50,"Lexington Street Garage","East Lexington Street Baltimore MD 21202","nan","OVERPASS","nan","nan","parking","parking"
40780,40.8464302,-72.8994928,100,"ChargePoint","nan","nan","OVERPASS","nan","nan","charging_station","transport"
40781,34.6718937,-86.7459508,200,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40782,37.3828684,-121.9820845,50,"nan","nan","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
40783,38.363231,-121.9635232,50,"nan","nan","customers, customers, customers","OVERPASS","nan","nan","parking","parking"
40784,38.8925168,-77.084248,50,"nan","nan","private, private","OVERPASS","nan","nan","parking","parking"
40785,40.3318263,-75.1381405,200,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40786,40.7464458,-73.9951207,50,"Fashion Institute of Technology, Chelsea Television Studios","New York NY, West 26th Street 10001","nan","OVERPASS","nan","nan","bicycle_parking, parking_entrance, studio, university","education"
40787,40.8557201,-73.1701632,200,"nan","nan","nan","OVERPASS","nan","nan","parking_space","parking"
40788,32.7678515,-117.192938,50,"San Diego County Credit Union","Mildred Street San Diego 92110","customers","OVERPASS","['Mo-Th 09:00-17:00', 'Fr 09:00-18:00', 'Sa 09:00-16:00']","nan","bank, parking","financial"
40789,40.7472849,-86.7744445,100,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40790,46.7410702,-92.1600931,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40791,35.1853535,-80.8918751,100,"nan","nan","nan","OVERPASS","nan","nan","waste_disposal","other"
40792,36.0648759,-115.2329613,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40793,39.2738183,-94.6636687,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40794,44.3707735,-73.3961075,50,"Willsboro Town Hall","Farrell Road Willsboro NY 12996","nan","OVERPASS","nan","nan","townhall","government_civic"
40795,30.3254994,-97.7092081,50,"AUSTIN DOT PDC EV #8, AUSTIN DOT PDC EV #9, AUSTIN DOT PDC EV #10","nan","yes, yes, yes","OVERPASS","['24/7, 24/7, 24/7']","nan","charging_station","transport"
40796,32.7532816,-117.2231165,50,"nan","nan","nan","OVERPASS","nan","nan","letter_box","other"
40797,33.7088271,-84.4053931,100,"Atlanta Metropolitan State College","Metropolitan Parkway Southwest Atlanta GA 30310","nan","OVERPASS","nan","nan","university","education"
40798,33.5773532,-101.9500245,200,"Pilgrim Baptist Church, Alon, Burger King, McDonald's","19th Street Lubbock TX 79407, 19th Street Lubbock TX 79407, 19th Street Lubbock TX 79407","nan","OVERPASS","['Mo-Sa 06:00-22:00', 'Su 07:00-22:00, 05:00-22:00']","nan","fast_food, fuel, place_of_worship","food_and_drink"
40799,37.3838237,-121.9832192,50,"nan","nan","private","OVERPASS","nan","nan","parking","parking"
40800,37.4140635,-121.9410002,100,"Cogswell University of Silicon Valley","Baypointe Parkway San Jose CA 95134","nan","OVERPASS","nan","nan","university","education"
40801,40.9396005,-73.9003608,200,"nan","nan","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
40802,26.4351203,-82.0798523,50,"George and Wendy's Seafood Grill","Periwinkle Way 33957","customers, customers","OVERPASS","['Mo-Su 11:00-00:00']","[{'days': ['{""Mo-Su'], 'open': '11:00', 'close': '00:00""}'}]","parking, restaurant","food_and_drink"
40803,32.8238688,-97.066996,50,"American Airlines - Garage 8","nan","private, private","OVERPASS","nan","nan","parking, parking_entrance","parking"
40804,33.3188475,-111.892793,50,"Volta, Volta","nan","customers, customers","OVERPASS","nan","nan","bicycle_parking, charging_station, parking","parking"
40805,34.2796655,-119.2921121,50,"Cafe Fiore","South California Street Ventura CA 93001, East Santa Clara Street Ventura CA 93001","yes","OVERPASS","nan","nan","parking, parking_entrance, restaurant","food_and_drink"
40806,38.5947817,-121.3656316,50,"Walgreens","Arden Way Sacramento CA 95864","nan","OVERPASS","nan","nan","pharmacy","healthcare"
40807,39.5966971,-104.8947376,50,"Greenwood Plaza 12","East Arapahoe Road Greenwood Village 80112","nan","OVERPASS","nan","nan","cinema, parking","parking"
40808,41.7295983,-71.1677154,200,"Sonic, KFC, Dunkin'","Grand Army Highway Somerset MA 02726, Gar Highway Somerset MA 02726, Gar Highway Somerset MA 02726","nan","OVERPASS","['Mo-Th 09:00-24:00', 'Fr-Sa 09:00-01:00', 'Su 09:00-24:00, 05:00-21:00']","nan","fast_food","food_and_drink"
40809,47.6170631,-122.340648,50,"Momiji SLU, Happy Lemon","Bell Street Seattle WA 98121, WA","nan","OVERPASS","nan","nan","bench, bicycle_parking, cafe, restaurant, vending_machine, waste_basket","food_and_drink"
40810,41.5305125,-73.8860291,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40811,34.0205056,-118.2902067,50,"Downey Way Parking Structure","McClintock Avenue Los Angeles CA 90089","permit","OVERPASS","['24/7']","nan","bicycle_parking, bicycle_repair_station, parking, parking_entrance","parking"
40812,38.9109723,-76.997518,50,"Songbyrd Music House","Penn Street Northeast Washington DC 20002","unknown","OVERPASS","nan","nan","bar, parking","food_and_drink"
40813,38.9674762,-95.2608658,50,"nan","nan","nan","OVERPASS","nan","nan","charging_station, parking","parking"
40814,40.4423194,-75.3360411,50,"Quakertown Police Department, ChargePoint, Quakertown Borough Hall, QNB","nan","nan","OVERPASS","nan","nan","bank, charging_station, police, townhall","financial"
40815,40.5029511,-111.8941976,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40816,40.7651668,-73.9180435,50,"30th Avenue Pharmacy, 7th Street Burger, Judy & Punch, The Shady Lady, Ocean Fish Market, Kween, Tikka Indian Grill, Grand Avenue Pizza, First Central Savings Bank, FedEx, Maggie Halls, Mochiron Izakaya, Sunberi","30th Avenue, 30th Avenue, 30th Avenue Astoria NY 11103, 30th Avenue, 30th Avenue, 30th Avenue, 30th Avenue Astoria NY 11103, 30th Avenue, 30th Avenue","nan","OVERPASS","['Mo-Fr 16:00-4:00', 'Sa-Su 14:00-2:00, 12:00-23:00', 'Fr,Sa 12:00-24:00, Mo-Sa 10:30-22:30', 'Su 10:00-22:30']","nan","bank, bar, bicycle_parking, charging_station, fast_food, ice_cream, marketplace, pharmacy, post_box, pub, restaurant, waste_basket","food_and_drink"
40817,42.2463312,-71.0076269,50,"nan","nan","private","OVERPASS","nan","nan","parking","parking"
40818,42.7326777,-84.5558077,50,"Downtown Lansing Post Office, Townsend Ramp","West Allegan Street Lansing MI 48933-1523, Townsend Street Lansing MI 48933","customers","OVERPASS","nan","nan","parking, post_box, post_office","parking"
40819,35.3082895,-80.7494818,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40820,38.4061512,-121.4022414,100,"The Center","Civic Center Drive Elk Grove CA 95757","nan","OVERPASS","nan","nan","community_centre","other"
40821,40.7673194,-111.8906663,50,"100 S Main Street Station","nan","nan","OVERPASS","['24/7']","nan","bicycle_parking, bicycle_rental, recycling, waste_basket","parking"
40822,44.3895523,-123.1103061,50,"New Halsey City Hall","nan","nan","OVERPASS","nan","nan","parking, townhall","parking"
40823,28.513723,-81.351263,200,"Brotherly Love Family Worship Center, AM Orthodontics","E Michigan St Orlando FL 32806","nan","OVERPASS","nan","nan","doctors, place_of_worship","healthcare"
40824,39.2872405,-84.4678054,100,"nan","nan","nan","OVERPASS","nan","nan","waste_disposal","other"
40825,40.528806,-74.3811263,100,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40826,40.8106313,-96.704786,50,"Carriage Park Garage","L Street","yes","OVERPASS","nan","nan","parking","parking"
40827,42.0876011,-70.9914086,50,"Signature Healthcare Brockton Hospital","Centre Street Brockton 02302","nan","OVERPASS","['24/7']","nan","hospital","healthcare"
40828,42.3718701,-71.0720365,100,"Hult International Business School","Education Street 02141","private","OVERPASS","nan","nan","bicycle_parking, bicycle_rental, college","education"
40829,44.9354786,-123.020432,200,"King Donuts, Word of Mouth Bistro, State Street Church of God","State Street Salem OR 97301, 17th Street Northeast Salem OR 97301","customers, customers, customers","OVERPASS","['Tu-Sa 05:30+ ""til sold out""', 'Sa 06:00+ ""til sold out"", Mo-Su 06:45-14:00', 'PH closed']","nan","parking, parking_space, place_of_worship, restaurant","food_and_drink"
40830,33.774536,-117.9772495,50,"Kaju Soft Tofu Restaurant","Garden Grove Boulevard Garden Grove CA 92844","nan","OVERPASS","['Mo-Su 11:00-22:30']","[{'days': ['{""Mo-Su'], 'open': '11:00', 'close': '22:30""}'}]","restaurant","food_and_drink"
40831,37.1947131,-76.4909853,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40832,38.6551644,-121.1262865,50,"Broadstone Plaza Parkinglot","nan","nan","OVERPASS","nan","nan","parking","parking"
40833,39.8601163,-82.8260822,50,"Canal Winchester Park & Ride","nan","nan","OVERPASS","nan","nan","fuel, parking","parking"
40834,47.7806999,-122.3385457,50,"Mathay-Ballinger Park","nan","nan","OVERPASS","nan","nan","bbq, parking","parking"
40835,40.6727815,-73.9258012,50,"Bishop Joseph M. Sullivan Residence","Prospect Place 11213","nan","OVERPASS","nan","nan","parking, social_facility","parking"
40836,42.1977526,-71.1853116,100,"The Chateau, Mick Morgan's","Boston-Providence Turnpike","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
40837,33.410765,-111.6898394,50,"nan","nan","yes","OVERPASS","nan","nan","parking","parking"
40838,36.0810383,-86.9495118,100,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40839,39.5262718,-85.7378322,200,"Denny's, Applebee's","nan","nan","OVERPASS","nan","nan","restaurant","food_and_drink"
40840,40.6404571,-111.4786615,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40841,44.4763616,-72.7156059,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40842,44.9162529,-93.204973,50,"ChargePoint, Wabun B","nan","yes, yes, yes, yes","OVERPASS","nan","nan","bench, bicycle_parking, charging_station, drinking_water, parking, shelter, toilets","parking"
40843,33.8624956,-118.0957489,200,"nan","nan","customers","OVERPASS","nan","nan","parking","parking"
40844,33.9675259,-118.4220466,50,"Einstein Bros. Bagels, Loyola Marymount University","Loyola Marymount Drive University Hall CA 90045","nan","OVERPASS","['Mo-Th 07:00-19:00', 'Fr 07:00-16:00']","nan","fast_food, university","food_and_drink"
40845,34.7218976,-86.5832723,50,"Huntsville Hospital Employee Parking Garage, Huntsville Hospital","Sivley Road Southwest Huntsville 35801","nan","OVERPASS","['24/7']","nan","hospital, parking, parking_entrance","healthcare"
40846,35.4601021,-97.723607,100,"Mercy Clinic - Yukon","South Mustang Road Yukon 73099","nan","OVERPASS","nan","nan","clinic","healthcare"
40847,42.6430744,-71.3144798,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40848,47.6056004,-122.3384591,50,"Republic Parking","nan","nan","OVERPASS","nan","nan","bicycle_parking, parking","parking"
40849,44.9683303,-93.0737412,50,"Pebmoob Senior Center, Caydence Records & Coffee","Payne Avenue, Payne Avenue Saint Paul MN 55130","yes","OVERPASS","['Mo-We 08:00-15:00', 'Th-Su 08:00-17:00']","nan","cafe, parking, social_facility","food_and_drink"
40850,26.1408354,-81.7952452,50,"nan","nan","private, private, customers, customers, customers, private, private","OVERPASS","nan","nan","bench, bicycle_parking, parking, parking_entrance, parking_space, waste_disposal","parking"
40851,27.098935,-82.3851431,200,"CVS Pharmacy","Jacaranda Boulevard Venice FL 34292","nan","OVERPASS","nan","nan","pharmacy","healthcare"
40852,33.7261737,-84.7479365,50,"nan","nan","nan","OVERPASS","nan","nan","parking, parking_space","parking"
40853,38.7550973,-77.0829238,200,"M&T Bank, Green Olive Buffet","Richmond Highway Alexandria VA 22306","customers","OVERPASS","nan","nan","bank, parking, restaurant, shelter","food_and_drink"
40854,38.8612487,-77.0541468,50,"Good Company Doughnuts & Cafe, Celebree School","South Eads Street","nan","OVERPASS","['07:00-17:00']","nan","bench, bicycle_parking, cafe, childcare","food_and_drink"
40855,40.8728423,-73.8945827,50,"Lehman College of the City University of New York","Bedford Park Boulevard West Bronx NY 10468","nan","OVERPASS","nan","nan","parking, university","education"
40856,42.2602341,-71.7943516,50,"Union Station Parking Garage","Franklin Street","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
40857,41.7620677,-72.6783821,50,"First Presbyterian Church of Hartford, Bushnell South Parking Garage","Capitol Avenue Hartford CT 06106","nan","OVERPASS","nan","nan","parking, place_of_worship","parking"
40858,29.9968287,-90.2535505,50,"nan","nan","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
40859,33.7766973,-84.2977272,50,"Decatur Conference Center","nan","private, yes","OVERPASS","nan","nan","bicycle_parking, conference_centre, parking","parking"
40860,34.9420656,-120.4199276,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40861,38.8358621,-94.7462014,50,"nan","nan","yes","OVERPASS","nan","nan","parking, toilets","parking"
40862,39.2330849,-84.5923256,200,"Penn Station, Groesbeck United Methodist Church","nan","nan","OVERPASS","nan","nan","bench, drinking_water, fast_food, place_of_worship, shelter, toilets","food_and_drink"
40863,39.4950415,-106.0483075,50,"nan","nan","yes","OVERPASS","nan","nan","parking","parking"
40864,40.8826072,-123.9918959,50,"Blue Lake Branch Humboldt County Library, Blue Lake City Hall, ChargePoint","CA, CA","nan","OVERPASS","nan","nan","charging_station, library, townhall","government_civic"
40865,29.4218045,-98.4717573,50,"The Carver Center","nan","private, private","OVERPASS","nan","nan","arts_centre, parking","parking"
40866,35.7723615,-78.6419155,50,"nan","nan","nan","OVERPASS","nan","nan","parking, parking_entrance","parking"
40867,40.7152168,-74.0120512,50,"SP+","nan","nan","OVERPASS","['24/7']","nan","bench, fountain, parking, parking_entrance, waste_basket","parking"
40868,41.8702777,-72.8035618,50,"Metro Bis","nan","nan","OVERPASS","nan","nan","parking, restaurant","food_and_drink"
40869,34.0420152,-118.2334935,50,"Sci Arc","East 3rd Street 90013","nan","OVERPASS","nan","nan","college, parking","education"
40870,38.9239802,-77.2126402,50,"Capital One Parking Garage","nan","private","OVERPASS","nan","nan","parking","parking"
40871,44.0644941,-123.136594,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40872,38.8823716,-121.9723007,50,"Electrify America","County Road 89 Dunnigan CA 95937","customers, customers, customers","OVERPASS","nan","nan","charging_station, parking","parking"
40873,39.1757539,-96.5595946,50,"Blue Earth Plaza Charging Station","nan","yes","OVERPASS","nan","nan","charging_station, drinking_water, fountain, parking, toilets","parking"
40874,39.9267037,-75.0726882,50,"nan","nan","nan","OVERPASS","nan","nan","waste_disposal","other"
40875,40.5021401,-80.2101487,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40876,40.775805,-111.8876861,50,"nan","nan","yes","OVERPASS","nan","nan","bench, drinking_water, parking, parking_space, vending_machine, waste_basket","parking"
40877,41.3678321,-72.880156,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40878,37.5893596,-122.3562023,100,"nan","nan","yes","OVERPASS","nan","nan","bench, drinking_water, waste_basket","other"
40879,39.6777195,-104.9872962,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40880,40.0379505,-82.911814,50,"nan","nan","yes","OVERPASS","nan","nan","parking","parking"
40881,37.3848048,-121.9990947,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40882,37.6534192,-122.3811528,50,"nan","Point San Bruno Boulevard South San Francisco CA 94080","nan","OVERPASS","nan","nan","parking","parking"
40883,39.786972,-104.771627,200,"Coriander, GVR Dental and Orthodontics","Tower Road Denver CO 80249, Tower Road","nan","OVERPASS","['Fr, Sa 11:00-22:00', 'Mo-Th, Su 11:00-21:00, Mo-Th 08:00-17:00']","nan","dentist, parking, restaurant, waste_disposal","food_and_drink"
40884,47.615083,-122.3380756,50,"Cinque Terre, Great State Burger - Downtown, Potbelly, Starbucks, NW Skillet, Olympia Coffee Roasting Company, Pow Bao, Paninoteca, Mamnoon Street","Westlake Avenue Seattle WA 98121, 7th Avenue Seattle WA 98121, 6th Avenue Seattle WA 98121, 7th Avenue Seattle WA 98121, Westlake Avenue Seattle WA 98121, 6th Avenue Seattle WA 98121, 6th Avenue Seattle WA 98121","nan","OVERPASS","['Mo-Fr 07:00-21:00', 'Sa-Su 11:00-21:00, Mo-Fr 07:00-21:00', 'Sa,Su 10:00-21:00, Mo-Sa 05:00-21:00', 'Su 05:30-20:00, Mo-Fr 11:00-21:00', 'Sa 09:00-21:00', 'Su 09:00-20:00, Mo-Fr 11:00-20:30', 'Sa,Su off']","nan","bar, bicycle_parking, cafe, fast_food, parking_entrance, restaurant, waste_basket","food_and_drink"
40885,42.105389,-72.5951885,50,"Union Station Parking Garage","nan","yes","OVERPASS","nan","nan","bus_station, parking","parking"
40886,29.0108653,-95.412373,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40887,30.2886764,-81.4013279,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40888,33.6796472,-117.7662619,200,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40889,33.721343,-117.833878,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40890,35.4407387,-88.6392663,50,"ChargePoint, Freed-Hardeman University","East Main Street Henderson TN 38340","yes, yes","OVERPASS","nan","nan","charging_station, parking, university","education"
40891,38.7405524,-77.5127212,100,"Summit Community Bank","nan","nan","OVERPASS","['Mo-Fr 09:00-17:00']","[{'days': ['{""Mo-Fr'], 'open': '09:00', 'close': '17:00""}'}]","bank, bench, bicycle_parking, waste_basket","financial"
40892,39.7993058,-105.5085168,50,"The Reserve, The Reserve, The Reserve, The Reserve, The Reserve, The Reserve, The Reserve","nan","nan","OVERPASS","nan","nan","casino, parking","parking"
40893,27.8577984,-82.3274936,50,"Walgreens, Riverview - HWY 301 S Supercharger, Wawa","Gibsonton Drive Riverview FL 33578","nan","OVERPASS","['Mo-Fr 09:00-21:00', 'Sa 09:00-18:00', 'Su 10:00-18:00, 24/7']","nan","charging_station, fuel, pharmacy","healthcare"
40894,33.1900369,-117.3022592,200,"Miracosta College, Miracosta College, 4E","Barnard Drive Oceanside CA 92056","private","OVERPASS","nan","nan","college, parking, school","education"
40895,39.6321681,-77.6660916,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40896,42.3374222,-72.6368892,100,"Pride","nan","nan","OVERPASS","nan","nan","fuel","transport"
40897,42.7851986,-71.1051484,50,"Haverhill High School","Monument Street Haverhill 01832","yes","OVERPASS","nan","nan","parking, school","education"
40898,44.830353,-93.289267,50,"RBCU","nan","nan","OVERPASS","nan","nan","bank, parking","financial"
40899,33.6569125,-117.9978234,200,"nan","nan","nan","OVERPASS","nan","nan","parking_entrance","parking"
40900,33.7576425,-118.12808,50,"Union Bank","nan","nan","OVERPASS","nan","nan","bank","financial"
40901,34.3574829,-84.0497894,50,"nan","nan","customers","OVERPASS","nan","nan","parking","parking"
40902,37.5693192,-106.1157902,200,"nan","nan","nan","OVERPASS","nan","nan","fuel","transport"
40903,32.8196873,-117.179722,50,"San Diego - Balboa Ave Supercharger","Balboa Avenue San Diego 92111","customers, customers","OVERPASS","nan","nan","charging_station, parking","parking"
40904,33.6667891,-117.7579683,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40905,37.4816381,-122.1659635,50,"nan","nan","private","OVERPASS","nan","nan","parking, parking_entrance","parking"
40906,39.7443067,-104.9844872,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40907,41.2291791,-75.2382867,100,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40908,41.8876484,-87.6484408,50,"Sunda, SunLife Organics","North Green Street Chicago IL 60607, North Green Street Chicago IL 60607","nan","OVERPASS","nan","nan","fast_food, restaurant","food_and_drink"
40909,32.6711641,-117.109197,200,"First Christian Spiritualist Church","nan","nan","OVERPASS","nan","nan","place_of_worship","other"
40910,33.6425,-117.9213889,100,"Costa Mesa Fire Station 3, The Coffee Bean, Strickland's, CVS Pharmacy","CA, Newport Boulevard Costa Mesa CA, Newport Boulevard Costa Mesa CA 92627","yes","OVERPASS","['Mo-Fr 05:00-20:00', 'Sa 05:30-20:00', 'Su 05:30-19:30, Mo-Th 11:00-21:00', 'Fr-Su 11:00-22:00, 09:00-13:30, 14:00-20:00']","nan","cafe, fire_station, ice_cream, parking, pharmacy, post_box","food_and_drink"
40911,35.7068926,-78.6070811,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40912,38.6054594,-90.4543762,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40913,30.2830495,-97.8248831,50,"CITY VIEW STATION2","nan","yes","OVERPASS","['24/7']","nan","charging_station","transport"
40914,40.0109274,-104.716788,50,"Lochbuie Town Hall","County Road 37 Lochbuie CO","nan","OVERPASS","['24/7, Mo-Fr 08:00-17:00']","nan","polling_station, townhall","government_civic"
40915,43.3652672,-73.7003874,100,"Sunoco, Mobil","State Route 9 Lake George 12845, State Route 9 Lake George 12845","customers","OVERPASS","nan","nan","fuel, parking","parking"
40916,34.2281335,-118.5286244,50,"Trebek Center","Parthenia Street","nan","OVERPASS","nan","nan","social_facility","other"
40917,34.2279415,-118.5414829,100,"nan","nan","nan","OVERPASS","nan","nan","grave_yard","other"
40918,42.1334588,-71.4802855,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40919,42.4454474,-76.4806808,50,"nan","nan","private","OVERPASS","nan","nan","parking","parking"
40920,33.6173679,-117.8739508,50,"ChargePoint","Newport Center Drive Newport Beach 92660","customers","OVERPASS","nan","nan","charging_station, parking, parking_entrance","parking"
40921,34.0663237,-118.2498681,100,"Club Bahia","nan","nan","OVERPASS","nan","nan","nightclub","other"
40922,40.0716893,-83.1307166,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40923,40.4392024,-79.9972654,100,"Carnegie Library of Allegheny, National City Bank, The Apollo Cafe, Allegheny Valley Bank of Pittsburgh, Citizens Bank, Kaufmann's Clock, Union Standard, Forbes Garage","PA, William Penn Place, Cherry Way Pittsburgh PA 15219","yes","OVERPASS","['Mo-Fr 6:30-15:00, Mo-Fr 8:30-17:00']","nan","bank, bicycle_parking, clock, library, parking, restaurant","food_and_drink"
40924,41.4699345,-71.9527876,50,"Mobil","Trolley Line Boulevard Ledyard CT 06339","nan","OVERPASS","nan","nan","fuel","transport"
40925,42.2750736,-71.7620544,50,"South Road Parking Garage","nan","nan","OVERPASS","nan","nan","parking","parking"
40926,47.911744,-122.0990641,200,"Restoration Road Church","nan","nan","OVERPASS","nan","nan","place_of_worship","other"
40927,30.895435,-83.3543447,200,"Waffle House","nan","nan","OVERPASS","['24/7']","nan","restaurant","food_and_drink"
40928,32.9206155,-96.9682677,50,"nan","nan","nan","OVERPASS","nan","nan","drinking_water, toilets","other"
40929,33.7565889,-117.9828199,100,"Warner Intermediate School","nan","nan","OVERPASS","nan","nan","parking, school","education"
40930,39.7387915,-104.7738189,200,"nan","nan","customers","OVERPASS","nan","nan","parking","parking"
40931,40.4307771,-74.5552245,50,"nan","nan","nan","OVERPASS","nan","nan","parking","parking"
40932,47.1559899,-122.297558,50,"Electrify America","nan","customers, customers","OVERPASS","nan","nan","charging_station, parking","parking"
40933,47.6283841,-122.3425728,50,"Union SLU Lower Parking Garage","nan","nan","OVERPASS","nan","nan","bicycle_parking, parking_entrance","parking"
40934,33.1771246,-117.3524525,50,"Moreno St Park And Ride","Vista Highway Oceanside CA 92054","permissive","OVERPASS","nan","nan","parking","parking"
